"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"org.axonframework.commandhandling.gateway.CommandGatewayFactory: java.lang.Object createGateway(java.lang.Class)","createGateway","centralityCostEffectiveLazyForward",2.84,""
"org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration: org.axonframework.axonserver.connector.query.AxonServerQueryBus queryBus(org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.AxonServerConfiguration,org.axonframework.config.Configuration,org.axonframework.common.transaction.TransactionManager,org.axonframework.serialization.Serializer,org.axonframework.serialization.Serializer,org.axonframework.axonserver.connector.query.QueryPriorityCalculator,org.axonframework.queryhandling.QueryInvocationErrorHandler,org.axonframework.axonserver.connector.TargetContextResolver)","queryBus","centralityCostEffectiveLazyForward",2.49,""
"org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration: org.axonframework.eventsourcing.eventstore.EventStore eventStore(org.axonframework.axonserver.connector.AxonServerConfiguration,org.axonframework.config.Configuration,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.serialization.Serializer,org.axonframework.serialization.Serializer)","eventStore","centralityCostEffectiveLazyForward",2.1899999999999995,""
"org.axonframework.springboot.autoconfig.JdbcAutoConfiguration: org.axonframework.eventsourcing.eventstore.EventStorageEngine eventStorageEngine(org.axonframework.serialization.Serializer,org.axonframework.common.jdbc.PersistenceExceptionResolver,org.axonframework.serialization.Serializer,org.axonframework.config.Configuration,org.axonframework.common.jdbc.ConnectionProvider,org.axonframework.common.transaction.TransactionManager,org.axonframework.eventsourcing.eventstore.jdbc.EventSchema)","eventStorageEngine","centralityCostEffectiveLazyForward",2.16,""
"org.axonframework.springboot.autoconfig.AxonServerBusAutoConfiguration: org.axonframework.axonserver.connector.command.AxonServerCommandBus axonServerCommandBus(org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.AxonServerConfiguration,org.axonframework.commandhandling.CommandBus,org.axonframework.serialization.Serializer,org.axonframework.commandhandling.distributed.RoutingStrategy,org.axonframework.axonserver.connector.command.CommandPriorityCalculator,org.axonframework.axonserver.connector.command.CommandLoadFactorProvider,org.axonframework.axonserver.connector.TargetContextResolver,org.axonframework.commandhandling.CommandBusSpanFactory)","axonServerCommandBus","centralityCostEffectiveLazyForward",1.9700000000000006,""
"org.axonframework.axonserver.connector.AxonServerConfiguration$Builder: org.axonframework.axonserver.connector.AxonServerConfiguration$Builder clientId(java.lang.String)","clientId","centralityCostEffectiveLazyForward",0,""
"org.axonframework.axonserver.connector.AxonServerConfiguration$Builder: org.axonframework.axonserver.connector.AxonServerConfiguration$Builder commandFlowControl(int,int,int)","commandFlowControl","centralityCostEffectiveLazyForward",0,""
"org.axonframework.axonserver.connector.AxonServerConfiguration$Builder: org.axonframework.axonserver.connector.AxonServerConfiguration$Builder componentName(java.lang.String)","componentName","centralityCostEffectiveLazyForward",0,""
"org.axonframework.axonserver.connector.AxonServerConfiguration$Builder: org.axonframework.axonserver.connector.AxonServerConfiguration$Builder connectTimeout(long)","connectTimeout","centralityCostEffectiveLazyForward",0,""
"org.axonframework.axonserver.connector.AxonServerConfiguration$Builder: org.axonframework.axonserver.connector.AxonServerConfiguration$Builder eventFlowControl(int,int,int)","eventFlowControl","centralityCostEffectiveLazyForward",0,""
