"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.common.BuilderUtils: void assertNonNull(java.lang.Object,java.lang.String)","assertNonNull",0.999815077650401,0.999815077650401,,,""
"org.axonframework.deadline.DefaultDeadlineManagerSpanFactory$Builder: org.axonframework.deadline.DefaultDeadlineManagerSpanFactory$Builder spanFactory(org.axonframework.tracing.SpanFactory)","spanFactory",0.013237955242360681,0.013237955242360681,,,""
"org.axonframework.queryhandling.DefaultQueryBusSpanFactory$Builder: org.axonframework.queryhandling.DefaultQueryBusSpanFactory$Builder spanFactory(org.axonframework.tracing.SpanFactory)","spanFactory",0.0065753757386103825,0.0065753757386103825,,,""
"org.axonframework.common.property.PropertyAccessStrategy: org.axonframework.common.property.Property getProperty(java.lang.Class,java.lang.String)","getProperty",0.006532345000123486,0.006532345000123486,,,""
"org.axonframework.common.BuilderUtils: void assertStrictPositive(int,java.lang.String)","assertStrictPositive",0.003434467048897288,0.003434467048897288,,,""
"org.axonframework.common.BuilderUtils: void assertStrictPositive(long,java.lang.String)","assertStrictPositive",0.003309417004178185,0.003309417004178185,,,""
"org.axonframework.commandhandling.DefaultCommandBusSpanFactory$Builder: org.axonframework.commandhandling.DefaultCommandBusSpanFactory$Builder spanFactory(org.axonframework.tracing.SpanFactory)","spanFactory",0.003298534426697207,0.003298534426697207,,,""
"org.axonframework.eventhandling.DefaultEventProcessorSpanFactory$Builder: org.axonframework.eventhandling.DefaultEventProcessorSpanFactory$Builder spanFactory(org.axonframework.tracing.SpanFactory)","spanFactory",0.003276983276537913,0.003276983276537913,,,""
"org.axonframework.eventsourcing.DefaultSnapshotterSpanFactory$Builder: org.axonframework.eventsourcing.DefaultSnapshotterSpanFactory$Builder spanFactory(org.axonframework.tracing.SpanFactory)","spanFactory",0.003276947727505424,0.003276947727505424,,,""
"org.axonframework.modelling.saga.DefaultSagaManagerSpanFactory$Builder: org.axonframework.modelling.saga.DefaultSagaManagerSpanFactory$Builder spanFactory(org.axonframework.tracing.SpanFactory)","spanFactory",0.003276912411498157,0.003276912411498157,,,""
"org.axonframework.eventhandling.DefaultEventBusSpanFactory$Builder: org.axonframework.eventhandling.DefaultEventBusSpanFactory$Builder spanFactory(org.axonframework.tracing.SpanFactory)","spanFactory",0.003276877326232367,0.003276877326232367,,,""
"org.axonframework.queryhandling.DefaultQueryUpdateEmitterSpanFactory$Builder: org.axonframework.queryhandling.DefaultQueryUpdateEmitterSpanFactory$Builder spanFactory(org.axonframework.tracing.SpanFactory)","spanFactory",0.003276877326232367,0.003276877326232367,,,""
"org.axonframework.serialization.upcasting.event.EventTypeUpcaster$Builder: org.axonframework.serialization.upcasting.event.EventTypeUpcaster to(java.lang.String,java.lang.String)","to",0.003266172500061743,0.003266172500061743,,,""
"org.axonframework.serialization.upcasting.event.EventTypeUpcaster: org.axonframework.serialization.upcasting.event.EventTypeUpcaster$Builder from(java.lang.String,java.lang.String)","from",0.003266172500061743,0.003266172500061743,,,""
