"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"org.axonframework.common.BuilderUtils: void assertNonNull(java.lang.Object,java.lang.String)","assertNonNull","centralityHarmonic",0.2803461356092935,""
"org.axonframework.common.BuilderUtils: void assertThat(java.lang.Object,java.util.function.Predicate,java.lang.String)","assertThat","centralityHarmonic",0.18515884305357994,""
"org.axonframework.common.Assert: void assertThat(java.lang.Object,java.util.function.Predicate,java.util.function.Supplier)","assertThat","centralityHarmonic",0.12590090090090084,""
"org.axonframework.common.BuilderUtils: void assertNonEmpty(java.lang.String,java.lang.String)","assertNonEmpty","centralityHarmonic",0.030227596017069702,""
"org.axonframework.common.Assert: void state(boolean,java.util.function.Supplier)","state","centralityHarmonic",0.02524893314366998,""
"org.axonframework.common.jdbc.JdbcUtils: void closeQuietly(java.sql.Connection)","closeQuietly","centralityHarmonic",0.018610715979137032,""
"org.axonframework.common.Assert: void isTrue(boolean,java.util.function.Supplier)","isTrue","centralityHarmonic",0.018373636794689424,""
"org.axonframework.config.Component: void update(java.util.function.Function)","update","centralityHarmonic",0.017780938833570414,""
"org.axonframework.messaging.unitofwork.CurrentUnitOfWork: org.axonframework.messaging.unitofwork.UnitOfWork get()","get","centralityHarmonic",0.016714082503556188,""
"org.axonframework.common.transaction.TransactionManager: void executeInTransaction(java.lang.Runnable)","executeInTransaction","centralityHarmonic",0.012683736367946893,""
"org.axonframework.common.BuilderUtils: void assertStrictPositive(int,java.lang.String)","assertStrictPositive","centralityHarmonic",0.01209103840682788,""
"org.axonframework.common.ObjectUtils: java.lang.Object getOrDefault(java.lang.Object,java.lang.Object)","getOrDefault","centralityHarmonic",0.011379800853485065,""
"org.axonframework.config.Component: java.lang.Object get()","get","centralityHarmonic",0.011379800853485065,""
"org.axonframework.common.jdbc.JdbcUtils: void closeQuietly(java.sql.Statement)","closeQuietly","centralityHarmonic",0.009009009009009009,""
"org.axonframework.messaging.MetaData: org.axonframework.messaging.MetaData from(java.util.Map)","from","centralityHarmonic",0.006756756756756757,""
"org.axonframework.config.LifecycleHandlerInspector: void registerLifecycleHandlers(org.axonframework.config.Configuration,java.lang.Object)","registerLifecycleHandlers","centralityHarmonic",0.006401137980085348,""
"org.axonframework.axonserver.connector.util.GrpcMetadataSerializer: java.util.Map apply(org.axonframework.messaging.MetaData)","apply","centralityHarmonic",0.00604551920341394,""
"org.axonframework.messaging.annotation.AnnotatedHandlerInspector: java.util.stream.Stream getHandlers(java.lang.Class)","getHandlers","centralityHarmonic",0.00604551920341394,""
"org.axonframework.axonserver.connector.AxonServerConfiguration: java.lang.String getComponentName()","getComponentName","centralityHarmonic",0.005689900426742532,""
"org.axonframework.common.io.IOUtils: void closeQuietly(java.lang.AutoCloseable)","closeQuietly","centralityHarmonic",0.005689900426742532,""
"org.axonframework.axonserver.connector.util.GrpcObjectSerializer: io.axoniq.axonserver.grpc.SerializedObject apply(java.lang.Object)","apply","centralityHarmonic",0.005334281650071123,""
"org.axonframework.eventhandling.GenericEventMessage: org.axonframework.eventhandling.EventMessage asEventMessage(java.lang.Object)","asEventMessage","centralityHarmonic",0.004978662873399715,""
"org.axonframework.lifecycle.Lifecycle$LifecycleRegistry: void onStart(int,java.lang.Runnable)","onStart","centralityHarmonic",0.004978662873399715,""
"org.axonframework.serialization.Converter: org.axonframework.serialization.SerializedObject convert(org.axonframework.serialization.SerializedObject,java.lang.Class)","convert","centralityHarmonic",0.004978662873399715,""
"org.axonframework.serialization.LazyDeserializingObject: java.lang.Object getObject()","getObject","centralityHarmonic",0.004978662873399715,""
"org.axonframework.axonserver.connector.AxonServerConfiguration: java.lang.Integer getNewPermitsThreshold()","getNewPermitsThreshold","centralityHarmonic",0.00474158368895211,""
"org.axonframework.messaging.MetaData: boolean equals(java.lang.Object)","equals","centralityHarmonic",0.004623044096728307,""
"org.axonframework.messaging.unitofwork.UnitOfWork: void attachTransaction(org.axonframework.common.transaction.TransactionManager)","attachTransaction","centralityHarmonic",0.004623044096728307,""
"org.axonframework.common.BuilderUtils: void assertStrictPositive(long,java.lang.String)","assertStrictPositive","centralityHarmonic",0.004267425320056899,""
"org.axonframework.lifecycle.Lifecycle$LifecycleRegistry: void onShutdown(int,java.lang.Runnable)","onShutdown","centralityHarmonic",0.004267425320056899,""
"org.axonframework.modelling.command.AggregateScopeDescriptor: java.lang.Object getIdentifier()","getIdentifier","centralityHarmonic",0.004267425320056899,""
"org.axonframework.eventsourcing.eventstore.DomainEventStream: org.axonframework.eventsourcing.eventstore.DomainEventStream of(java.util.stream.Stream,java.util.function.Supplier)","of","centralityHarmonic",0.0041488857278330965,""
"org.axonframework.axonserver.connector.AxonServerConfiguration: java.lang.Integer getNrOfNewPermits()","getNrOfNewPermits","centralityHarmonic",0.0040303461356092935,""
"org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$Builder: org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$Builder persistenceExceptionResolver(org.axonframework.common.jdbc.PersistenceExceptionResolver)","persistenceExceptionResolver","centralityHarmonic",0.0039118065433854906,""
"org.axonframework.common.jdbc.JdbcUtils: void closeQuietly(java.sql.ResultSet)","closeQuietly","centralityHarmonic",0.0038525367472735895,""
"org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine$Builder: org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine$Builder persistenceExceptionResolver(org.axonframework.common.jdbc.PersistenceExceptionResolver)","persistenceExceptionResolver","centralityHarmonic",0.0036747273589378847,""
"org.axonframework.common.Assert: void notNull(java.lang.Object,java.util.function.Supplier)","notNull","centralityHarmonic",0.0035561877667140826,""
"org.axonframework.common.ReflectionUtils: java.lang.reflect.AccessibleObject ensureAccessible(java.lang.reflect.AccessibleObject)","ensureAccessible","centralityHarmonic",0.0035561877667140826,""
"org.axonframework.config.Configuration: org.axonframework.eventsourcing.snapshotting.SnapshotFilter snapshotFilter()","snapshotFilter","centralityHarmonic",0.0035561877667140826,""
"org.axonframework.deadline.DefaultDeadlineManagerSpanFactory$Builder: org.axonframework.deadline.DefaultDeadlineManagerSpanFactory$Builder spanFactory(org.axonframework.tracing.SpanFactory)","spanFactory","centralityHarmonic",0.0035561877667140826,""
"org.axonframework.test.saga.FixtureExecutionResultImpl: void startRecording()","startRecording","centralityHarmonic",0.0035561877667140826,""
