"artifactName","dependentArtifactName","packageName","dependentPackage.fqn","dependentTypes","dependentPackageTypes","typeUsagePercentage","dependentTypeNames","Source Cypher File: Internal_Dependencies/How_many_classes_compared_to_all_existing_in_the_same_package_are_used_by_dependent_packages_across_different_artifacts.cypher"
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.snapshotting","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.BuilderUtils",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.utils","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.Registration",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore.jdbc.statements","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.DateTimeUtils",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.eventscheduler","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.DateTimeUtils",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.conflictresolution","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.Assert",""
"axon-eventsourcing-4.6.8","axon-modelling-4.6.8","org.axonframework.eventsourcing.eventstore","org.axonframework.modelling.command",2,51,0.0392156862745098,"org.axonframework.modelling.command.AggregateStreamCreationException,org.axonframework.modelling.command.ConcurrencyException",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga.repository","org.axonframework.messaging.annotation",2,51,0.0392156862745098,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.conflictresolution","org.axonframework.messaging.annotation",2,51,0.0392156862745098,"org.axonframework.messaging.annotation.ParameterResolver,org.axonframework.messaging.annotation.ParameterResolverFactory",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test","org.axonframework.messaging.annotation",2,51,0.0392156862745098,"org.axonframework.messaging.annotation.ParameterResolver,org.axonframework.messaging.annotation.ParameterResolverFactory",""
"axon-configuration-4.6.8","axon-disruptor-4.6.8","org.axonframework.config","org.axonframework.disruptor.commandhandling",1,22,0.045454545454545456,"org.axonframework.disruptor.commandhandling.DisruptorCommandBus",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.command.inspection","org.axonframework.eventhandling",5,93,0.053763440860215055,"org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.eventhandling.DomainEventMessage",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing","org.axonframework.messaging",2,35,0.05714285714285714,"org.axonframework.messaging.MetaData,org.axonframework.messaging.Message",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.snapshotting","org.axonframework.serialization",2,32,0.0625,"org.axonframework.serialization.SerializedType,org.axonframework.serialization.SerializedObject",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore","org.axonframework.tracing",1,16,0.0625,"org.axonframework.tracing.SpanFactory",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.eventhandling",6,93,0.06451612903225806,"org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.eventhandling.GlobalSequenceTrackingToken,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.EventUtils,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackingToken",""
"axon-disruptor-4.6.8","axon-eventsourcing-4.6.8","org.axonframework.disruptor.commandhandling","org.axonframework.eventsourcing.eventstore",2,31,0.06451612903225806,"org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.eventstore.DomainEventStream",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore","org.axonframework.common.jdbc",1,15,0.06666666666666667,"org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.common.jdbc",1,15,0.06666666666666667,"org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-configuration-4.6.8","axon-messaging-4.6.8","org.axonframework.config","org.axonframework.common.jdbc",1,15,0.06666666666666667,"org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.saga","org.axonframework.commandhandling",2,29,0.06896551724137931,"org.axonframework.commandhandling.CommandBus,org.axonframework.commandhandling.CommandMessage",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga.repository.jpa","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.BuilderUtils,org.axonframework.common.AxonConfigurationException",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga.repository.jdbc","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.BuilderUtils,org.axonframework.common.AxonConfigurationException",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.deadline","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.Registration,org.axonframework.common.DateTimeUtils",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.saga","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.Assert,org.axonframework.common.ReflectionUtils",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.Priority,org.axonframework.common.AxonNonTransientException",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.deadline","org.axonframework.messaging.unitofwork",1,14,0.07142857142857142,"org.axonframework.messaging.unitofwork.DefaultUnitOfWork",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.saga","org.axonframework.messaging.unitofwork",1,14,0.07142857142857142,"org.axonframework.messaging.unitofwork.DefaultUnitOfWork",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.aggregate","org.axonframework.eventhandling",7,93,0.07526881720430108,"org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.TrackingEventStream",""
"axon-disruptor-4.6.8","axon-modelling-4.6.8","org.axonframework.disruptor.commandhandling","org.axonframework.modelling.command.inspection",2,26,0.07692307692307693,"org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory",""
"axon-disruptor-4.6.8","axon-messaging-4.6.8","org.axonframework.disruptor.commandhandling","org.axonframework.messaging.annotation",4,51,0.0784313725490196,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.ClasspathParameterResolverFactory",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing","org.axonframework.messaging.annotation",4,51,0.0784313725490196,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.ClasspathParameterResolverFactory",""
"axon-configuration-4.6.8","axon-messaging-4.6.8","org.axonframework.config","org.axonframework.commandhandling.gateway",3,36,0.08333333333333333,"org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder,org.axonframework.commandhandling.gateway.CommandGateway",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing","org.axonframework.common.caching",1,12,0.08333333333333333,"org.axonframework.common.caching.Cache",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga.repository","org.axonframework.common.caching",1,12,0.08333333333333333,"org.axonframework.common.caching.Cache",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore.jdbc","org.axonframework.serialization.upcasting.event",1,12,0.08333333333333333,"org.axonframework.serialization.upcasting.event.EventUpcaster",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.serialization.upcasting.event",1,12,0.08333333333333333,"org.axonframework.serialization.upcasting.event.EventUpcaster",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga","org.axonframework.eventhandling",8,93,0.08602150537634409,"org.axonframework.eventhandling.ResetNotSupportedException,org.axonframework.eventhandling.EventHandlerInvoker,org.axonframework.eventhandling.EventMessageHandler,org.axonframework.eventhandling.ListenerInvocationErrorHandler,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.Segment,org.axonframework.eventhandling.LoggingErrorHandler,org.axonframework.eventhandling.EventHandler",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing","org.axonframework.common.lock",1,11,0.09090909090909091,"org.axonframework.common.lock.LockFactory",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore.jdbc.statements","org.axonframework.serialization",3,32,0.09375,"org.axonframework.serialization.SerializedType,org.axonframework.serialization.Serializer,org.axonframework.serialization.SerializedObject",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing","org.axonframework.serialization",3,32,0.09375,"org.axonframework.serialization.LazyDeserializingObject,org.axonframework.serialization.SerializedMessage,org.axonframework.serialization.Serializer",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore.jdbc","org.axonframework.eventhandling",9,93,0.0967741935483871,"org.axonframework.eventhandling.TrackedEventData,org.axonframework.eventhandling.TrackedDomainEventData,org.axonframework.eventhandling.GenericDomainEventEntry,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.GapAwareTrackingToken,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.DomainEventData",""
"axon-test-4.6.8","axon-eventsourcing-4.6.8","org.axonframework.test.aggregate","org.axonframework.eventsourcing.eventstore",3,31,0.0967741935483871,"org.axonframework.eventsourcing.eventstore.EventStoreException,org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.eventstore.DomainEventStream",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.saga","org.axonframework.deadline",1,10,0.1,"org.axonframework.deadline.DeadlineMessage",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.aggregate","org.axonframework.deadline",1,10,0.1,"org.axonframework.deadline.DeadlineMessage",""
"axon-configuration-4.6.8","axon-messaging-4.6.8","org.axonframework.config","org.axonframework.eventhandling.pooled",2,20,0.1,"org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor,org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor$Builder",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.command.inspection","org.axonframework.commandhandling",3,29,0.10344827586206896,"org.axonframework.commandhandling.CommandMessageHandlingMember,org.axonframework.commandhandling.CommandMessage,org.axonframework.commandhandling.NoHandlerForCommandException",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.matchers","org.axonframework.common",3,28,0.10714285714285714,"org.axonframework.common.BuilderUtils,org.axonframework.common.AxonNonTransientException,org.axonframework.common.ReflectionUtils",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.saga","org.axonframework.eventhandling",10,93,0.10752688172043011,"org.axonframework.eventhandling.EventMessageHandler,org.axonframework.eventhandling.SimpleEventBus,org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.ListenerInvocationErrorHandler,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.SimpleEventBus$Builder,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.eventhandling.Segment,org.axonframework.eventhandling.LoggingErrorHandler",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.utils","org.axonframework.messaging",4,35,0.11428571428571428,"org.axonframework.messaging.MessageHandler,org.axonframework.messaging.MessageDispatchInterceptor,org.axonframework.messaging.MetaData,org.axonframework.messaging.MessageHandlerInterceptor",""
"axon-configuration-4.6.8","axon-modelling-4.6.8","org.axonframework.config","org.axonframework.modelling.command.inspection",3,26,0.11538461538461539,"org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.command.inspection.AggregateMetaModelFactory",""
"axon-eventsourcing-4.6.8","axon-modelling-4.6.8","org.axonframework.eventsourcing","org.axonframework.modelling.command.inspection",3,26,0.11538461538461539,"org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.command.inspection.AnnotatedAggregate",""
"axon-test-4.6.8","axon-modelling-4.6.8","org.axonframework.test.aggregate","org.axonframework.modelling.command.inspection",3,26,0.11538461538461539,"org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.command.inspection.AnnotatedAggregate",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.command","org.axonframework.messaging.annotation",6,51,0.11764705882352941,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.HasHandlerAttributes,org.axonframework.messaging.annotation.MessageHandlingMember,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.ClasspathParameterResolverFactory",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga.metamodel","org.axonframework.messaging.annotation",6,51,0.11764705882352941,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.MessageHandlingMember,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.AnnotatedHandlerInspector,org.axonframework.messaging.annotation.ClasspathParameterResolverFactory",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga","org.axonframework.messaging.annotation",6,51,0.11764705882352941,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.HasHandlerAttributes,org.axonframework.messaging.annotation.MessageHandlingMember,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.WrappedMessageHandlingMember,org.axonframework.messaging.annotation.HandlerEnhancerDefinition",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventhandling",11,93,0.11827956989247312,"org.axonframework.eventhandling.TrackedEventData,org.axonframework.eventhandling.TrackedDomainEventData,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.GenericDomainEventEntry,org.axonframework.eventhandling.AbstractSequencedDomainEventEntry,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.GapAwareTrackingToken,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.DomainEventData",""
"axon-configuration-4.6.8","axon-messaging-4.6.8","org.axonframework.config","org.axonframework.messaging.interceptors",1,8,0.125,"org.axonframework.messaging.interceptors.CorrelationDataInterceptor",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.command","org.axonframework.messaging.interceptors",1,8,0.125,"org.axonframework.messaging.interceptors.MessageHandlerInterceptor",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore","org.axonframework.serialization",4,32,0.125,"org.axonframework.serialization.SerializedType,org.axonframework.serialization.Serializer,org.axonframework.serialization.RevisionResolver,org.axonframework.serialization.SerializedObject",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga.repository.jdbc","org.axonframework.serialization",4,32,0.125,"org.axonframework.serialization.SerializedType,org.axonframework.serialization.Serializer,org.axonframework.serialization.SerializedObject,org.axonframework.serialization.SimpleSerializedObject",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga.repository.jpa","org.axonframework.serialization",4,32,0.125,"org.axonframework.serialization.SerializedType,org.axonframework.serialization.Serializer,org.axonframework.serialization.SerializedObject,org.axonframework.serialization.SimpleSerializedObject",""
"axon-configuration-4.6.8","axon-messaging-4.6.8","org.axonframework.config","org.axonframework.serialization",4,32,0.125,"org.axonframework.serialization.Serializer,org.axonframework.serialization.Revision,org.axonframework.serialization.RevisionResolver,org.axonframework.serialization.AnnotationRevisionResolver",""
"axon-configuration-4.6.8","axon-messaging-4.6.8","org.axonframework.config","org.axonframework.tracing",2,16,0.125,"org.axonframework.tracing.SpanFactory,org.axonframework.tracing.NoOpSpanFactory",""
"axon-test-4.6.8","axon-eventsourcing-4.6.8","org.axonframework.test.aggregate","org.axonframework.eventsourcing",5,39,0.1282051282051282,"org.axonframework.eventsourcing.EventSourcingRepository,org.axonframework.eventsourcing.GenericAggregateFactory,org.axonframework.eventsourcing.EventSourcingRepository$Builder,org.axonframework.eventsourcing.AggregateFactory,org.axonframework.eventsourcing.EventSourcedAggregate",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing","org.axonframework.eventhandling",12,93,0.12903225806451613,"org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.eventhandling.MultiStreamableMessageSource,org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.GenericTrackedDomainEventMessage,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.EventData,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.MultiStreamableMessageSource$Builder,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.EventHandler,org.axonframework.eventhandling.DomainEventData",""
"axon-configuration-4.6.8","axon-eventsourcing-4.6.8","org.axonframework.config","org.axonframework.eventsourcing.eventstore",4,31,0.12903225806451613,"org.axonframework.eventsourcing.eventstore.EventStorageEngine,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Builder,org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore",""
"axon-test-4.6.8","axon-modelling-4.6.8","org.axonframework.test.saga","org.axonframework.modelling.saga.repository",2,15,0.13333333333333333,"org.axonframework.modelling.saga.repository.AnnotatedSagaRepository,org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder",""
"axon-configuration-4.6.8","axon-messaging-4.6.8","org.axonframework.config","org.axonframework.eventhandling.async",2,15,0.13333333333333333,"org.axonframework.eventhandling.async.SequentialPerAggregatePolicy,org.axonframework.eventhandling.async.SequencingPolicy",""
"axon-configuration-4.6.8","axon-messaging-4.6.8","org.axonframework.config","org.axonframework.messaging.annotation",7,51,0.13725490196078433,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolver,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.MultiParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathParameterResolverFactory,org.axonframework.messaging.annotation.FixedValueParameterResolver",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.utils","org.axonframework.commandhandling",4,29,0.13793103448275862,"org.axonframework.commandhandling.CommandBus,org.axonframework.commandhandling.CommandCallback,org.axonframework.commandhandling.CommandMessage,org.axonframework.commandhandling.GenericCommandResultMessage",""
"axon-test-4.6.8","axon-messaging-4.6.8","org.axonframework.test.saga","org.axonframework.commandhandling.gateway",5,36,0.1388888888888889,"org.axonframework.commandhandling.gateway.CommandGatewayFactory,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.commandhandling.gateway.CommandGatewayFactory$InvocationHandler,org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder,org.axonframework.commandhandling.gateway.CommandGatewayFactory$Builder",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore","org.axonframework.eventhandling",13,93,0.13978494623655913,"org.axonframework.eventhandling.AbstractEventBus$Builder,org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.eventhandling.AbstractEventEntry,org.axonframework.eventhandling.AbstractEventBus,org.axonframework.eventhandling.TrackedEventData,org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.DomainEventSequenceAware,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.EventUtils,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.TrackingEventStream,org.axonframework.eventhandling.DomainEventData",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga.repository","org.axonframework.common",4,28,0.14285714285714285,"org.axonframework.common.BuilderUtils,org.axonframework.common.CollectionUtils,org.axonframework.common.AxonConfigurationException,org.axonframework.common.AxonNonTransientException",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore.jdbc","org.axonframework.common",4,28,0.14285714285714285,"org.axonframework.common.BuilderUtils,org.axonframework.common.DateTimeUtils,org.axonframework.common.Assert,org.axonframework.common.AxonConfigurationException",""
"axon-configuration-4.6.8","axon-messaging-4.6.8","org.axonframework.config","org.axonframework.eventhandling.tokenstore",1,7,0.14285714285714285,"org.axonframework.eventhandling.tokenstore.TokenStore",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.command.inspection","org.axonframework.messaging",5,35,0.14285714285714285,"org.axonframework.messaging.MetaData,org.axonframework.messaging.InterceptorChain,org.axonframework.messaging.DefaultInterceptorChain,org.axonframework.messaging.MessageHandlerInterceptor,org.axonframework.messaging.Message",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga","org.axonframework.messaging",5,35,0.14285714285714285,"org.axonframework.messaging.MetaData,org.axonframework.messaging.ScopeDescriptor,org.axonframework.messaging.ScopeAware,org.axonframework.messaging.Message,org.axonframework.messaging.Scope",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.saga.repository","org.axonframework.messaging.unitofwork",2,14,0.14285714285714285,"org.axonframework.messaging.unitofwork.CurrentUnitOfWork,org.axonframework.messaging.unitofwork.UnitOfWork",""
"axon-modelling-4.6.8","axon-messaging-4.6.8","org.axonframework.modelling.command.inspection","org.axonframework.messaging.unitofwork",2,14,0.14285714285714285,"org.axonframework.messaging.unitofwork.CurrentUnitOfWork,org.axonframework.messaging.unitofwork.UnitOfWork",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.conflictresolution","org.axonframework.messaging.unitofwork",2,14,0.14285714285714285,"org.axonframework.messaging.unitofwork.CurrentUnitOfWork,org.axonframework.messaging.unitofwork.UnitOfWork",""
"axon-eventsourcing-4.6.8","axon-messaging-4.6.8","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.messaging.unitofwork",2,14,0.14285714285714285,"org.axonframework.messaging.unitofwork.CurrentUnitOfWork,org.axonframework.messaging.unitofwork.UnitOfWork",""
